metric,method_A,method_B,n_common,wilcoxon_n_eff,wilcoxon_W,wilcoxon_p_raw,wilcoxon_mode,wilcoxon_p_holm,sign_n,sign_pos,sign_p_raw,sign_p_holm,HL_estimate(A-B),median_diff(A-B)
balanced_accuracy,FREEHAND,PORED2,81,73,472.0,3.551713262433776e-08,approx(pratt),5.682741219894041e-07,73,15,4.0931991166650604e-07,6.139798674997591e-06,-0.0794729018739534,-0.0794729018739534
balanced_accuracy,FREEHAND,SAMJ,81,63,1018.0,0.00839871339204379,approx(pratt),0.10078456070452549,63,22,0.022574972673257185,0.2708996720790862,-0.0029487216196811827,-0.0029487216196811827
balanced_accuracy,FREEHAND,SEMI,81,77,13.0,1.0616957222678536e-14,approx(pratt),3.8221046001642733e-13,77,1,1.0323214044661785e-21,3.613124915631625e-20,-0.27042663355377805,-0.27042663355377805
balanced_accuracy,FREEHAND,UNET,81,80,5.0,6.707676617235387e-15,approx(pratt),2.8172241792388625e-13,80,2,5.3617847305687254e-21,1.7157711137819921e-19,-0.2583629034386795,-0.2583629034386795
balanced_accuracy,ILASTIK,OTSU,81,81,0.0,5.4638189733703355e-15,approx(pratt),2.458718538016651e-13,81,81,8.271806125530277e-25,3.7223127564886245e-23,0.3555840488676309,0.3555840488676309
balanced_accuracy,ILASTIK,OVAL,81,79,137.0,7.850011474565912e-13,approx(pratt),1.4915021801675232e-11,79,72,1.059068672061396e-14,2.1181373441227919e-13,0.24120266920294425,0.24120266920294425
balanced_accuracy,ILASTIK,PLANKSTER,81,81,1212.0,0.03491783830096637,approx(pratt),0.3491783830096637,81,33,0.1192736683117644,1.0,-0.02761172625473718,-0.02761172625473718
balanced_accuracy,ILASTIK,PORED2,81,81,388.0,2.112214347781142e-09,approx(pratt),3.5907643912279414e-08,81,65,3.641398627788796e-08,5.826237804462073e-07,0.1296558791311414,0.1296558791311414
balanced_accuracy,ILASTIK,SAMJ,81,77,25.0,1.652429329578942e-14,approx(pratt),5.287773854652614e-13,77,76,1.0323214044661785e-21,3.509892775185007e-20,0.1821070234113713,0.1821070234113713
balanced_accuracy,ILASTIK,SEMI,81,81,1361.0,0.15919739538424482,approx(pratt),1.0,81,35,0.2664123096713203,1.0,-0.05978478895269268,-0.05978478895269268
balanced_accuracy,ILASTIK,UNET,81,81,1328.0,0.11801747674605242,approx(pratt),1.0,81,39,0.8243132151052083,1.0,-0.013547222597405706,-0.013547222597405706
balanced_accuracy,OTSU,OVAL,81,80,0.0,5.565934185386101e-15,approx(pratt),2.449011041569884e-13,80,0,1.6543612251060553e-24,7.279189390466644e-23,-0.15957908204135257,-0.15957908204135257
balanced_accuracy,OTSU,PLANKSTER,81,80,26.0,1.4599117414216328e-14,approx(pratt),4.963699920833551e-13,80,1,1.3400325923359048e-22,5.360130369343619e-21,-0.42214280063986503,-0.42214280063986503
balanced_accuracy,OTSU,PORED2,81,80,11.0,8.384941778968572e-15,approx(pratt),3.270127293797743e-13,80,1,1.3400325923359048e-22,5.226127110110029e-21,-0.25565516210966677,-0.25565516210966677
balanced_accuracy,OTSU,SAMJ,81,80,11.0,8.384941778968572e-15,approx(pratt),3.1862778760080573e-13,80,1,1.3400325923359048e-22,5.092123850876438e-21,-0.17012135109567394,-0.17012135109567394
balanced_accuracy,OTSU,SEMI,81,80,5.0,6.707676617235387e-15,approx(pratt),2.7501474130665086e-13,80,1,1.3400325923359048e-22,4.958120591642848e-21,-0.4259188704616764,-0.4259188704616764
balanced_accuracy,OTSU,UNET,81,80,2.0,5.997636431875621e-15,approx(pratt),2.5789836657065173e-13,80,1,1.3400325923359048e-22,4.8241173324092574e-21,-0.4087221095334686,-0.4087221095334686
balanced_accuracy,OVAL,PLANKSTER,81,80,83.0,1.14820920403686e-13,approx(pratt),3.1001648508995217e-12,80,2,5.3617847305687254e-21,1.6621532664763049e-19,-0.2682309142283572,-0.2682309142283572
balanced_accuracy,OVAL,PORED2,81,74,527.0,1.35969914056016e-07,approx(pratt),2.03954871084024e-06,74,13,1.3936467518320873e-08,2.3691994781145484e-07,-0.08560365739876846,-0.08560365739876846
balanced_accuracy,OVAL,SAMJ,81,60,1066.0,0.022973726920103615,approx(pratt),0.2527109961211398,60,21,0.027340133868077935,0.3007414725488573,0.0,0.0
balanced_accuracy,OVAL,SEMI,81,79,98.0,2.021380224520425e-13,approx(pratt),4.85131253884902e-12,79,4,5.2434681244715905e-18,1.2584323498731817e-16,-0.2529780277928262,-0.2529780277928262
balanced_accuracy,OVAL,UNET,81,80,85.0,1.2327925937199398e-13,approx(pratt),3.2052607436718434e-12,80,2,5.3617847305687254e-21,1.6085354191706176e-19,-0.2564390301167531,-0.2564390301167531
balanced_accuracy,PLANKSTER,PORED2,81,80,169.0,2.2553014246970042e-12,approx(pratt),4.0595425644546077e-11,80,73,5.79510097338583e-15,1.2169712044110243e-13,0.15910049747745536,0.15910049747745536
balanced_accuracy,PLANKSTER,SAMJ,81,80,81.0,1.0693359161398339e-13,approx(pratt),2.994140565191535e-12,80,77,1.4128410298528223e-19,3.9559548835879025e-18,0.22546706917398374,0.22546706917398374
balanced_accuracy,PLANKSTER,SEMI,81,80,1556.0,0.626039765128232,approx(pratt),1.0,80,35,0.31430657986393706,1.0,-0.016559960088968317,-0.016559960088968317
balanced_accuracy,PLANKSTER,UNET,81,80,1659.0,0.9981216641345122,approx(pratt),0.9981216641345122,80,42,0.7375543089843226,1.0,0.0007037099726138196,0.0007037099726138196
balanced_accuracy,PORED2,SAMJ,81,71,791.0,7.30116324593214e-05,approx(pratt),0.0010221628544304995,71,52,0.000112268646894988,0.0015717610565298321,0.05111256544502618,0.05111256544502618
balanced_accuracy,PORED2,SEMI,81,77,24.0,1.5928130461055663e-14,approx(pratt),5.256283052148369e-13,77,2,3.975760896174872e-20,1.152970659890713e-18,-0.15237801010700336,-0.15237801010700336
balanced_accuracy,PORED2,UNET,81,80,121.0,4.3657269238282834e-13,approx(pratt),8.731453847656568e-12,80,10,3.161290522649495e-12,5.690322940769091e-11,-0.15000000000000002,-0.15000000000000002
balanced_accuracy,SAMJ,SEMI,81,78,87.0,1.443233948271314e-13,approx(pratt),3.608084870678285e-12,78,6,1.8493658649069896e-15,4.068604902795377e-14,-0.22550856924478924,-0.22550856924478924
balanced_accuracy,SAMJ,UNET,81,80,100.0,2.095078371588925e-13,approx(pratt),4.8186802546545275e-12,80,4,2.7577887293885173e-18,6.894471823471293e-17,-0.2341129540042295,-0.2341129540042295
balanced_accuracy,SEMI,UNET,81,80,1502.0,0.4583561925321944,approx(pratt),1.0,80,45,0.31430657986393706,1.0,0.014790515653775427,0.014790515653775427
accuracy,60%,FREEHAND,81,81,1097.0,0.008031035087879041,approx(pratt),0.08834138596666946,81,53,0.007275502036308492,0.0873060244357019,0.11181640625,0.11181640625
accuracy,60%,ILASTIK,81,81,639.5,1.548953029931142e-06,approx(pratt),3.407696665848512e-05,81,24,0.0003173169180222807,0.004759753770334211,-0.0947265625,-0.0947265625
accuracy,60%,OTSU,81,81,481.0,2.8393706768858323e-08,approx(pratt),7.098426692214581e-07,81,65,3.641398627788796e-08,9.10349656947199e-07,0.28271484375,0.28271484375
accuracy,60%,OVAL,81,81,1188.0,0.026262244326878927,approx(pratt),0.21009795461503142,81,54,0.003596347718824061,0.0467525203447128,0.05517578125,0.05517578125
accuracy,60%,PLANKSTER,81,80,538.5,1.3058224223791398e-07,approx(pratt),3.0033915714720217e-06,80,23,0.0001831165641297511,0.0029298650260760175,-0.073486328125,-0.073486328125
accuracy,60%,PORED2,81,76,205.0,9.343085730403995e-12,approx(pratt),3.363510862945438e-10,76,69,6.417967005513454e-14,2.11792911181944e-12,0.136962890625,0.136962890625
accuracy,60%,SAMJ,81,81,1636.5,0.9118979312825856,approx(pratt),1.0,81,43,0.6569924675863577,1.0,0.007568359375,0.007568359375
accuracy,60%,SEMI,81,77,404.5,3.9032064499465616e-09,approx(pratt),1.1319298704845029e-07,77,14,1.414072408794608e-08,3.6765882628659807e-07,-0.0322265625,-0.0322265625
accuracy,60%,UNET,81,80,1404.0,0.22898503298944295,approx(pratt),0.9159401319577718,80,38,0.7375543089843226,1.0,-0.013427734375,-0.013427734375
accuracy,FREEHAND,ILASTIK,81,78,313.0,2.480631491142848e-10,approx(pratt),8.186083920771398e-09,78,6,1.8493658649069896e-15,6.842653700155862e-14,-0.164306640625,-0.164306640625
accuracy,FREEHAND,OTSU,81,80,17.0,1.0469847820121987e-14,approx(pratt),4.711431519054895e-13,80,78,5.3617847305687254e-21,2.4128031287559264e-19,0.1708984375,0.1708984375
accuracy,FREEHAND,OVAL,81,61,1540.0,0.9432438627683868,approx(pratt),0.9432438627683868,61,32,0.7981526273057179,0.7981526273057179,0.0,0.0
accuracy,FREEHAND,PLANKSTER,81,81,425.5,6.158747844264194e-09,approx(pratt),1.6628619179513324e-07,81,13,3.8083949050165733e-10,1.142518471504972e-08,-0.170166015625,-0.170166015625
accuracy,FREEHAND,PORED2,81,81,1167.0,0.02027647155238414,approx(pratt),0.18248824397145724,81,49,0.07478815428283364,0.5235170799798354,0.047607421875,0.047607421875
accuracy,FREEHAND,SAMJ,81,63,590.0,3.1216200042718595e-06,approx(pratt),6.24324000854372e-05,63,15,3.7606121325417525e-05,0.0007521224265083505,-0.017578125,-0.017578125
accuracy,FREEHAND,SEMI,81,81,939.5,0.000693019510241485,approx(pratt),0.01108831216386376,81,22,4.769842118193509e-05,0.0008585715812748316,-0.150146484375,-0.150146484375
accuracy,FREEHAND,UNET,81,81,834.0,0.00010063251941080497,approx(pratt),0.0017107528299836845,81,21,1.69358312158601e-05,0.00037258828674892216,-0.1005859375,-0.1005859375
accuracy,ILASTIK,OTSU,81,81,88.0,1.3471718360329738e-13,approx(pratt),5.253970160528598e-12,81,76,2.2643223890053103e-17,8.83085731712071e-16,0.3291015625,0.3291015625
accuracy,ILASTIK,OVAL,81,79,316.0,2.599223525198906e-10,approx(pratt),8.317515280636499e-09,79,72,1.059068672061396e-14,3.706740352214886e-13,0.145263671875,0.145263671875
accuracy,ILASTIK,PLANKSTER,81,81,1190.5,0.02706593745680417,approx(pratt),0.1894615621976292,81,50,0.04482852238579864,0.40345670147218776,0.013671875,0.013671875
accuracy,ILASTIK,PORED2,81,81,49.5,3.3841667739313164e-14,approx(pratt),1.421350045051153e-12,81,78,7.332294385792548e-20,3.07956364203287e-18,0.23046875,0.23046875
accuracy,ILASTIK,SAMJ,81,77,331.0,4.5385358652962165e-10,approx(pratt),1.4069461182418271e-08,77,70,3.5245694262351566e-14,1.1983536049199533e-12,0.078125,0.078125
accuracy,ILASTIK,SEMI,81,80,952.0,0.0008648929106923536,approx(pratt),0.01210850074969295,80,50,0.03299261842647619,0.3629188026912381,0.034912109375,0.034912109375
accuracy,ILASTIK,UNET,81,81,417.5,4.913372750379711e-09,approx(pratt),1.375744370106319e-07,81,62,1.7730682926908962e-06,4.255363902458151e-05,0.07421875,0.07421875
accuracy,OTSU,OVAL,81,80,63.0,5.610998135493335e-14,approx(pratt),2.244399254197334e-12,80,2,5.3617847305687254e-21,2.359185281450239e-19,-0.1748046875,-0.1748046875
accuracy,OTSU,PLANKSTER,81,81,180.0,3.208278466043698e-12,approx(pratt),1.2191458170966053e-10,81,6,2.91096598559025e-16,1.106167074524295e-14,-0.338623046875,-0.338623046875
accuracy,OTSU,PORED2,81,81,821.5,7.88399961128485e-05,approx(pratt),0.001419119930031273,81,21,1.69358312158601e-05,0.00035565245553306204,-0.12890625,-0.12890625
accuracy,OTSU,SAMJ,81,80,23.0,1.306404858499993e-14,approx(pratt),5.748181377399969e-13,80,2,5.3617847305687254e-21,2.305567434144552e-19,-0.23095703125,-0.23095703125
accuracy,OTSU,SEMI,81,81,384.5,1.9082645390960365e-09,approx(pratt),5.7247936172881096e-08,81,14,1.8890284038209304e-09,5.2892795306986055e-08,-0.32421875,-0.32421875
accuracy,OTSU,UNET,81,80,263.0,4.86008469794689e-11,approx(pratt),1.7010296442814115e-09,80,11,2.0495153187175896e-11,6.558449019896287e-10,-0.26416015625,-0.26416015625
accuracy,OVAL,PLANKSTER,81,81,464.0,1.7905951368236452e-08,approx(pratt),4.655547355741478e-07,81,14,1.8890284038209304e-09,5.100376690316512e-08,-0.134765625,-0.134765625
accuracy,OVAL,PORED2,81,81,1130.5,0.012665148994866305,approx(pratt),0.12665148994866304,81,49,0.07478815428283364,0.44872892569700185,0.05859375,0.05859375
accuracy,OVAL,SAMJ,81,60,616.5,1.0340002589851713e-05,approx(pratt),0.00019646004920718254,60,14,4.223704562267977e-05,0.0008025038668309156,-0.014404296875,-0.014404296875
accuracy,OVAL,SEMI,81,81,1001.5,0.0019325183070687188,approx(pratt),0.025122737991893344,81,23,0.0001266111519644753,0.00215238958339608,-0.096435546875,-0.096435546875
accuracy,OVAL,UNET,81,81,942.0,0.0007233707938876495,approx(pratt),0.010850561908314743,81,25,0.000752126064634077,0.010529764904877078,-0.078369140625,-0.078369140625
accuracy,PLANKSTER,PORED2,81,80,28.0,1.5703155736363653e-14,approx(pratt),6.752356966636371e-13,80,76,2.7577887293885173e-18,1.1031154917554069e-16,0.201171875,0.201171875
accuracy,PLANKSTER,SAMJ,81,80,661.0,2.5858863485135164e-06,approx(pratt),5.430361331878385e-05,80,61,2.7318699228822653e-06,6.28330082262921e-05,0.07763671875,0.07763671875
accuracy,PLANKSTER,SEMI,81,80,1056.0,0.004490589930106768,approx(pratt),0.053887079161281215,80,44,0.43404225534547874,1.0,0.01171875,0.01171875
accuracy,PLANKSTER,UNET,81,80,184.5,3.7891613371560794e-12,approx(pratt),1.4019896947477493e-10,80,73,5.79510097338583e-15,2.0862363504188988e-13,0.060546875,0.060546875
accuracy,PORED2,SAMJ,81,81,503.5,5.1759636256146096e-08,approx(pratt),1.2422312701475064e-06,81,13,3.8083949050165733e-10,1.1044345224548062e-08,-0.1279296875,-0.1279296875
accuracy,PORED2,SEMI,81,76,47.5,4.094271499544686e-14,approx(pratt),1.6786513148133213e-12,76,3,1.938302550893458e-18,7.947040458663177e-17,-0.147705078125,-0.147705078125
accuracy,PORED2,UNET,81,79,291.5,1.2239179516386356e-10,approx(pratt),4.161321035571361e-09,79,12,2.048841172810755e-10,6.35140763571334e-09,-0.1513671875,-0.1513671875
accuracy,SAMJ,SEMI,81,81,1338.5,0.1300977416329888,approx(pratt),0.7805864497979327,81,31,0.04482852238579864,0.3586281790863891,-0.060791015625,-0.060791015625
accuracy,SAMJ,UNET,81,81,1506.5,0.46984814379172624,approx(pratt),1.0,81,36,0.37417441760470777,1.0,-0.01806640625,-0.01806640625
accuracy,SEMI,UNET,81,80,1399.0,0.22000466290568388,approx(pratt),1.0,80,50,0.03299261842647619,0.3299261842647619,0.032958984375,0.032958984375
